fields.date,fields.gc_obo_gare_origine_r_name,fields.gc_obo_type_c
03,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
03,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
03,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
03,Paris Montparnasse,"Livres, articles de papéterie"
03,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
03,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
03,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
03,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
03,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
03,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
03,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Vélos, trottinettes, accessoires 2 roues"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Articles d'enfants, de puériculture"
02,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,Optique
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Vêtements, chaussures"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Vêtements, chaussures"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,Articles médicaux
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,"Vêtements, chaussures"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,Optique
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,Optique
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,Instruments de musique
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,"Articles de sport, loisirs, camping"
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bijoux, montres"
02,Paris Montparnasse,"Bijoux, montres"
02,Paris Montparnasse,"Vêtements, chaussures"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Vêtements, chaussures"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Vélos, trottinettes, accessoires 2 roues"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Vêtements, chaussures"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Vêtements, chaussures"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
02,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Vêtements, chaussures"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,Pièces d'identités et papiers personnels
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,Optique
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
02,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
02,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Vêtements, chaussures"
01,Paris Montparnasse,"Articles d'enfants, de puériculture"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Livres, articles de papéterie"
01,Paris Montparnasse,Optique
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
01,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
01,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,Optique
01,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
01,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Vêtements, chaussures"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Livres, articles de papéterie"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
01,Paris Montparnasse,Articles médicaux
01,Paris Montparnasse,Articles médicaux
01,Paris Montparnasse,"Livres, articles de papéterie"
01,Paris Montparnasse,Optique
01,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Vêtements, chaussures"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Bijoux, montres"
01,Paris Montparnasse,Parapluies
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,Optique
01,Paris Montparnasse,Optique
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Articles d'enfants, de puériculture"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Articles d'enfants, de puériculture"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Vêtements, chaussures"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,"Vêtements, chaussures"
01,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Montparnasse,Pièces d'identités et papiers personnels
01,Paris Montparnasse,Divers
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Articles de sport, loisirs, camping"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
01,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
00,Paris Montparnasse,"Articles de sport, loisirs, camping"
00,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
00,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
52,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
52,Paris Est,"Appareils électroniques, informatiques, appareils photo"
52,Paris Est,"Vélos, trottinettes, accessoires 2 roues"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Vélos, trottinettes, accessoires 2 roues"
52,Paris Est,Pièces d'identités et papiers personnels
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Bagagerie: sacs, valises, cartables"
52,Paris Est,"Appareils électroniques, informatiques, appareils photo"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
51,Paris Est,"Articles de sport, loisirs, camping"
51,Paris Est,"Articles de sport, loisirs, camping"
51,Paris Est,"Appareils électroniques, informatiques, appareils photo"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
51,Paris Est,"Appareils électroniques, informatiques, appareils photo"
51,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Appareils électroniques, informatiques, appareils photo"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
51,Paris Est,"Vélos, trottinettes, accessoires 2 roues"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Appareils électroniques, informatiques, appareils photo"
51,Paris Est,"Clés, porte-clés, badge magnétique"
51,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Appareils électroniques, informatiques, appareils photo"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Bagagerie: sacs, valises, cartables"
51,Paris Est,"Appareils électroniques, informatiques, appareils photo"
51,Paris Est,"Appareils électroniques, informatiques, appareils photo"
51,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,Pièces d'identités et papiers personnels
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Vêtements, chaussures"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Clés, porte-clés, badge magnétique"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,Articles médicaux
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
50,Paris Est,"Appareils électroniques, informatiques, appareils photo"
50,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,Optique
49,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,Instruments de musique
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Bagagerie: sacs, valises, cartables"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Appareils électroniques, informatiques, appareils photo"
49,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Est,"Bagagerie: sacs, valises, cartables"
48,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Est,"Bagagerie: sacs, valises, cartables"
48,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Est,"Appareils électroniques, informatiques, appareils photo"
48,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Est,"Bagagerie: sacs, valises, cartables"
48,Paris Est,"Appareils électroniques, informatiques, appareils photo"
48,Paris Est,"Livres, articles de papéterie"
48,Paris Est,"Appareils électroniques, informatiques, appareils photo"
48,Paris Est,"Appareils électroniques, informatiques, appareils photo"
48,Paris Est,"Appareils électroniques, informatiques, appareils photo"
48,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Est,"Appareils électroniques, informatiques, appareils photo"
48,Paris Est,"Appareils électroniques, informatiques, appareils photo"
48,Paris Est,"Appareils électroniques, informatiques, appareils photo"
48,Paris Est,"Bagagerie: sacs, valises, cartables"
48,Paris Est,"Bagagerie: sacs, valises, cartables"
48,Paris Est,"Appareils électroniques, informatiques, appareils photo"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
47,Paris Est,"Appareils électroniques, informatiques, appareils photo"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Appareils électroniques, informatiques, appareils photo"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,Optique
47,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
47,Paris Est,"Appareils électroniques, informatiques, appareils photo"
47,Paris Est,Pièces d'identités et papiers personnels
47,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,Pièces d'identités et papiers personnels
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Appareils électroniques, informatiques, appareils photo"
47,Paris Est,"Bijoux, montres"
47,Paris Est,Pièces d'identités et papiers personnels
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
47,Paris Est,"Appareils électroniques, informatiques, appareils photo"
47,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Bagagerie: sacs, valises, cartables"
47,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
46,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
46,Paris Est,"Bagagerie: sacs, valises, cartables"
46,Paris Est,"Bagagerie: sacs, valises, cartables"
46,Paris Est,"Appareils électroniques, informatiques, appareils photo"
46,Paris Est,"Bagagerie: sacs, valises, cartables"
46,Paris Est,"Appareils électroniques, informatiques, appareils photo"
46,Paris Est,"Appareils électroniques, informatiques, appareils photo"
46,Paris Est,"Bagagerie: sacs, valises, cartables"
46,Paris Est,"Appareils électroniques, informatiques, appareils photo"
46,Paris Est,"Bagagerie: sacs, valises, cartables"
46,Paris Est,"Bagagerie: sacs, valises, cartables"
46,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
46,Paris Est,"Bagagerie: sacs, valises, cartables"
46,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
45,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Bagagerie: sacs, valises, cartables"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
45,Paris Est,"Appareils électroniques, informatiques, appareils photo"
44,Paris Est,"Appareils électroniques, informatiques, appareils photo"
44,Paris Est,"Bagagerie: sacs, valises, cartables"
44,Paris Est,Pièces d'identités et papiers personnels
44,Paris Est,"Bagagerie: sacs, valises, cartables"
44,Paris Est,"Vélos, trottinettes, accessoires 2 roues"
44,Paris Est,"Bagagerie: sacs, valises, cartables"
44,Paris Est,"Appareils électroniques, informatiques, appareils photo"
44,Paris Est,"Bagagerie: sacs, valises, cartables"
44,Paris Est,"Bagagerie: sacs, valises, cartables"
44,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Est,"Bagagerie: sacs, valises, cartables"
44,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Est,"Bagagerie: sacs, valises, cartables"
44,Paris Est,"Bagagerie: sacs, valises, cartables"
44,Paris Est,"Bagagerie: sacs, valises, cartables"
44,Paris Est,"Bagagerie: sacs, valises, cartables"
