time,temperature_2m (°C)
853,2021-05-03,10.341666666666667
854,2021-05-04,11.241666666666667
855,2021-05-05,9.458333333333334
856,2021-05-06,8.591666666666667
857,2021-05-07,9.658333333333333
858,2021-05-08,14.120833333333332
859,2021-05-09,18.641666666666666
860,2021-05-10,15.033333333333333
861,2021-05-11,12.570833333333333
862,2021-05-12,11.758333333333333
863,2021-05-13,11.549999999999999
864,2021-05-14,10.816666666666668
865,2021-05-15,11.733333333333334
866,2021-05-16,12.370833333333332
867,2021-05-17,12.379166666666668
868,2021-05-18,11.975
869,2021-05-19,11.3125
870,2021-05-20,12.091666666666667
871,2021-05-21,13.0875
872,2021-05-22,12.079166666666666
873,2021-05-23,12.075000000000001
874,2021-05-24,12.204166666666666
875,2021-05-25,11.4125
876,2021-05-26,12.475
877,2021-05-27,13.091666666666667
878,2021-05-28,14.770833333333334
879,2021-05-29,16.2625
880,2021-05-30,16.3875
881,2021-05-31,17.158333333333335
882,2021-06-01,19.212500000000002
883,2021-06-02,20.2375
884,2021-06-03,20.8125
885,2021-06-04,17.370833333333334
886,2021-06-05,16.3125
887,2021-06-06,17.033333333333335
888,2021-06-07,18.129166666666666
889,2021-06-08,18.629166666666666
890,2021-06-09,20.229166666666668
891,2021-06-10,20.504166666666666
892,2021-06-11,20.3
893,2021-06-12,18.954166666666666
894,2021-06-13,19.7625
895,2021-06-14,21.941666666666666
896,2021-06-15,23.004166666666666
897,2021-06-16,25.0
898,2021-06-17,24.21666666666667
899,2021-06-18,22.462500000000002
900,2021-06-19,20.808333333333334
901,2021-06-20,20.029166666666665
902,2021-06-21,19.633333333333333
903,2021-06-22,16.383333333333333
904,2021-06-23,14.325000000000001
905,2021-06-24,15.229166666666666
906,2021-06-25,16.383333333333333
907,2021-06-26,18.458333333333332
908,2021-06-27,19.224999999999998
909,2021-06-28,18.504166666666666
910,2021-06-29,15.691666666666668
911,2021-06-30,15.862499999999999
912,2021-07-01,16.745833333333334
913,2021-07-02,19.229166666666668
914,2021-07-03,19.883333333333333
915,2021-07-04,18.033333333333335
916,2021-07-05,18.341666666666665
917,2021-07-06,18.620833333333334
918,2021-07-07,17.7625
919,2021-07-08,17.17083333333333
920,2021-07-09,18.341666666666665
921,2021-07-10,17.266666666666666
922,2021-07-11,18.1875
923,2021-07-12,18.308333333333334
924,2021-07-13,16.741666666666667
925,2021-07-14,16.983333333333334
926,2021-07-15,19.391666666666666
927,2021-07-16,17.383333333333333
928,2021-07-17,17.991666666666667
929,2021-07-18,20.825
930,2021-07-19,21.95
931,2021-07-20,21.683333333333334
932,2021-07-21,21.866666666666664
933,2021-07-22,21.620833333333334
934,2021-07-23,22.483333333333334
935,2021-07-24,20.266666666666666
936,2021-07-25,18.233333333333334
937,2021-07-26,18.533333333333335
938,2021-07-27,17.983333333333334
939,2021-07-28,18.570833333333333
940,2021-07-29,18.370833333333334
941,2021-07-30,18.337500000000002
942,2021-07-31,17.625
943,2021-08-01,17.416666666666668
944,2021-08-02,16.995833333333334
945,2021-08-03,16.333333333333332
946,2021-08-04,15.924999999999999
947,2021-08-05,18.354166666666668
948,2021-08-06,18.470833333333335
949,2021-08-07,16.9875
950,2021-08-08,16.912499999999998
951,2021-08-09,17.841666666666665
952,2021-08-10,18.425
953,2021-08-11,19.270833333333332
954,2021-08-12,21.733333333333334
955,2021-08-13,21.183333333333334
956,2021-08-14,20.645833333333332
957,2021-08-15,21.204166666666666
958,2021-08-16,17.729166666666668
959,2021-08-17,16.033333333333335
960,2021-08-18,17.629166666666666
961,2021-08-19,17.825
962,2021-08-20,19.654166666666665
963,2021-08-21,20.291666666666668
964,2021-08-22,18.325
965,2021-08-23,18.333333333333332
966,2021-08-24,18.808333333333334
967,2021-08-25,18.599999999999998
968,2021-08-26,16.229166666666668
969,2021-08-27,16.866666666666667
970,2021-08-28,16.508333333333333
971,2021-08-29,16.483333333333334
972,2021-08-30,17.966666666666665
973,2021-08-31,17.970833333333335
974,2021-09-01,17.579166666666666
975,2021-09-02,18.179166666666667
976,2021-09-03,20.108333333333334
977,2021-09-04,21.400000000000002
978,2021-09-05,21.545833333333334
979,2021-09-06,22.037499999999998
980,2021-09-07,22.375
981,2021-09-08,23.620833333333334
982,2021-09-09,22.358333333333334
983,2021-09-10,20.6375
984,2021-09-11,18.391666666666666
985,2021-09-12,17.733333333333334
986,2021-09-13,19.616666666666667
987,2021-09-14,19.95
988,2021-09-15,19.858333333333334
989,2021-09-16,17.491666666666667
990,2021-09-17,18.375
991,2021-09-18,17.645833333333332
992,2021-09-19,17.658333333333335
993,2021-09-20,16.7375
994,2021-09-21,14.891666666666666
995,2021-09-22,14.525
996,2021-09-23,15.383333333333333
997,2021-09-24,15.633333333333333
998,2021-09-25,16.991666666666667
999,2021-09-26,17.545833333333334
1000,2021-09-27,16.3
1001,2021-09-28,14.145833333333334
1002,2021-09-29,13.629166666666668
1003,2021-09-30,12.029166666666667
1004,2021-10-01,13.133333333333333
1005,2021-10-02,15.225
1006,2021-10-03,15.416666666666666
1007,2021-10-04,13.441666666666668
1008,2021-10-05,13.475
1009,2021-10-06,12.858333333333334
1010,2021-10-07,11.7125
1011,2021-10-08,12.4
1012,2021-10-09,12.429166666666667
1013,2021-10-10,10.9625
1014,2021-10-11,12.454166666666666
1015,2021-10-12,11.254166666666668
1016,2021-10-13,10.595833333333333
1017,2021-10-14,10.0
1018,2021-10-15,11.045833333333334
1019,2021-10-16,10.879166666666668
1020,2021-10-17,9.512500000000001
1021,2021-10-18,12.35
1022,2021-10-19,17.766666666666666
1023,2021-10-20,17.633333333333333
1024,2021-10-21,11.325000000000001
1025,2021-10-22,8.0375
1026,2021-10-23,10.283333333333333
1027,2021-10-24,8.554166666666667
1028,2021-10-25,11.025
1029,2021-10-26,11.595833333333333
1030,2021-10-27,11.6875
1031,2021-10-28,11.8375
1032,2021-10-29,12.966666666666667
1033,2021-10-30,13.012500000000001
1034,2021-10-31,12.104166666666666
1035,2021-11-01,10.1875
1036,2021-11-02,8.799999999999999
1037,2021-11-03,8.004166666666666
1038,2021-11-04,7.1125
1039,2021-11-05,8.179166666666667
1040,2021-11-06,6.708333333333333
1041,2021-11-07,9.304166666666667
1042,2021-11-08,7.241666666666667
1043,2021-11-09,6.425
1044,2021-11-10,3.1916666666666664
1045,2021-11-11,2.8958333333333335
1046,2021-11-12,6.929166666666667
1047,2021-11-13,11.637500000000001
1048,2021-11-14,10.35
1049,2021-11-15,8.204166666666667
1050,2021-11-16,7.229166666666667
1051,2021-11-17,9.283333333333333
1052,2021-11-18,5.875
1053,2021-11-19,7.9624999999999995
1054,2021-11-20,8.2125
1055,2021-11-21,6.933333333333334
1056,2021-11-22,5.004166666666666
1057,2021-11-23,3.904166666666667
1058,2021-11-24,3.6916666666666664
1059,2021-11-25,4.158333333333333
1060,2021-11-26,4.3500000000000005
1061,2021-11-27,3.475
1062,2021-11-28,3.795833333333333
1063,2021-11-29,2.5375
1064,2021-11-30,6.270833333333333
1065,2021-12-01,8.2625
1066,2021-12-02,3.8791666666666664
1067,2021-12-03,2.470833333333333
1068,2021-12-04,8.966666666666667
1069,2021-12-05,4.7749999999999995
1070,2021-12-06,5.516666666666667
1071,2021-12-07,5.420833333333333
1072,2021-12-08,4.5375000000000005
1073,2021-12-09,3.8375
1074,2021-12-10,6.154166666666666
1075,2021-12-11,4.916666666666667
1076,2021-12-12,8.604166666666666
1077,2021-12-13,8.233333333333333
1078,2021-12-14,5.05
1079,2021-12-15,6.020833333333333
1080,2021-12-16,7.291666666666667
1081,2021-12-17,6.333333333333333
1082,2021-12-18,5.029166666666667
1083,2021-12-19,5.404166666666666
1084,2021-12-20,4.7625
1085,2021-12-21,0.775
1086,2021-12-22,-1.5
1087,2021-12-23,3.970833333333333
1088,2021-12-24,7.575
1089,2021-12-25,7.320833333333333
1090,2021-12-26,8.095833333333333
1091,2021-12-27,9.658333333333333
1092,2021-12-28,11.362499999999999
1093,2021-12-29,12.174999999999999
1094,2021-12-30,13.054166666666667
1095,2021-12-31,10.625
1096,2022-01-01,10.512500000000001
1097,2022-01-02,11.775
1098,2022-01-03,10.958333333333334
1099,2022-01-04,8.6
1100,2022-01-05,3.4166666666666665
1101,2022-01-06,2.2583333333333333
1102,2022-01-07,4.8625
1103,2022-01-08,5.866666666666667
1104,2022-01-09,5.066666666666666
1105,2022-01-10,2.8249999999999997
1106,2022-01-11,1.2958333333333332
1107,2022-01-12,1.1500000000000001
1108,2022-01-13,2.2624999999999997
1109,2022-01-14,1.1875
1110,2022-01-15,0.31666666666666665
1111,2022-01-16,3.4166666666666665
1112,2022-01-17,5.170833333333333
1113,2022-01-18,4.445833333333334
1114,2022-01-19,3.9958333333333336
1115,2022-01-20,3.6041666666666665
1116,2022-01-21,2.4208333333333334
1117,2022-01-22,3.2375000000000003
1118,2022-01-23,3.779166666666667
1119,2022-01-24,1.9000000000000001
1120,2022-01-25,-0.12916666666666665
1121,2022-01-26,1.8458333333333332
1122,2022-01-27,4.8125
1123,2022-01-28,5.5249999999999995
1124,2022-01-29,8.133333333333333
1125,2022-01-30,6.720833333333334
1126,2022-01-31,6.120833333333334
1127,2022-02-01,6.166666666666667
1128,2022-02-02,9.0375
1129,2022-02-03,6.883333333333333
1130,2022-02-04,7.245833333333334
1131,2022-02-05,4.95
1132,2022-02-06,8.408333333333333
1133,2022-02-07,6.4624999999999995
1134,2022-02-08,8.25
1135,2022-02-09,5.041666666666667
1136,2022-02-10,6.466666666666666
1137,2022-02-11,3.5041666666666664
1138,2022-02-12,2.379166666666667
1139,2022-02-13,5.954166666666667
1140,2022-02-14,8.808333333333334
1141,2022-02-15,7.3625
1142,2022-02-16,11.670833333333334
1143,2022-02-17,11.458333333333334
1144,2022-02-18,9.904166666666667
1145,2022-02-19,6.370833333333334
1146,2022-02-20,10.029166666666667
1147,2022-02-21,8.129166666666666
1148,2022-02-22,8.670833333333333
1149,2022-02-23,8.112499999999999
1150,2022-02-24,7.575
1151,2022-02-25,5.2375
1152,2022-02-26,3.5833333333333335
1153,2022-02-27,4.016666666666667
1154,2022-02-28,3.966666666666667
1155,2022-03-01,4.675
1156,2022-03-02,6.2124999999999995
1157,2022-03-03,7.508333333333333
1158,2022-03-04,8.291666666666666
1159,2022-03-05,6.554166666666667
1160,2022-03-06,4.145833333333333
1161,2022-03-07,2.8333333333333335
1162,2022-03-08,4.829166666666667
1163,2022-03-09,7.829166666666667
1164,2022-03-10,9.4875
1165,2022-03-11,9.466666666666667
1166,2022-03-12,8.195833333333333
1167,2022-03-13,8.8375
1168,2022-03-14,8.808333333333334
1169,2022-03-15,9.904166666666667
1170,2022-03-16,12.525
1171,2022-03-17,8.487499999999999
1172,2022-03-18,8.112499999999999
1173,2022-03-19,9.604166666666666
1174,2022-03-20,7.166666666666667
1175,2022-03-21,10.9125
1176,2022-03-22,11.066666666666668
1177,2022-03-23,10.137500000000001
1178,2022-03-24,10.779166666666667
1179,2022-03-25,11.325000000000001
1180,2022-03-26,11.470833333333333
1181,2022-03-27,12.225
1182,2022-03-28,12.445833333333333
1183,2022-03-29,11.666666666666666
1184,2022-03-30,10.15
1185,2022-03-31,5.541666666666667
1186,2022-04-01,3.016666666666666
1187,2022-04-02,3.5875
1188,2022-04-03,3.4958333333333336
1189,2022-04-04,3.454166666666667
1190,2022-04-05,9.620833333333334
1191,2022-04-06,9.758333333333333
1192,2022-04-07,11.379166666666668
1193,2022-04-08,6.058333333333334
1194,2022-04-09,5.2250000000000005
1195,2022-04-10,6.895833333333333
1196,2022-04-11,11.220833333333333
1197,2022-04-12,13.995833333333332
1198,2022-04-13,12.862499999999999
1199,2022-04-14,13.833333333333334
1200,2022-04-15,13.85
1201,2022-04-16,12.7875
1202,2022-04-17,11.85
1203,2022-04-18,11.820833333333333
1204,2022-04-19,11.916666666666666
1205,2022-04-20,12.408333333333333
1206,2022-04-21,12.887500000000001
1207,2022-04-22,13.254166666666668
1208,2022-04-23,13.579166666666666
1209,2022-04-24,12.566666666666668
1210,2022-04-25,11.208333333333334
1211,2022-04-26,10.025
1212,2022-04-27,11.487499999999999
1213,2022-04-28,13.995833333333332
1214,2022-04-29,13.533333333333333
1215,2022-04-30,11.795833333333334
1216,2022-05-01,10.720833333333333
1217,2022-05-02,12.9
1218,2022-05-03,13.741666666666667
1219,2022-05-04,12.491666666666667
1220,2022-05-05,13.112499999999999
1221,2022-05-06,15.166666666666666
1222,2022-05-07,14.720833333333333
1223,2022-05-08,15.383333333333333
1224,2022-05-09,17.2375
1225,2022-05-10,19.599999999999998
1226,2022-05-11,18.383333333333333
1227,2022-05-12,15.879166666666668
1228,2022-05-13,14.612499999999999
1229,2022-05-14,16.233333333333334
1230,2022-05-15,20.7
1231,2022-05-16,20.216666666666665
1232,2022-05-17,21.954166666666666
1233,2022-05-18,21.6875
1234,2022-05-19,21.354166666666668
1235,2022-05-20,18.145833333333332
1236,2022-05-21,16.904166666666665
1237,2022-05-22,17.566666666666666
1238,2022-05-23,15.929166666666667
1239,2022-05-24,13.708333333333334
1240,2022-05-25,14.729166666666666
1241,2022-05-26,16.587500000000002
1242,2022-05-27,15.637500000000001
1243,2022-05-28,13.945833333333333
1244,2022-05-29,11.883333333333333
1245,2022-05-30,13.033333333333333
1246,2022-05-31,14.670833333333334
1247,2022-06-01,14.858333333333334
1248,2022-06-02,17.033333333333335
1249,2022-06-03,19.808333333333334
1250,2022-06-04,21.216666666666665
1251,2022-06-05,18.675
1252,2022-06-06,16.325
1253,2022-06-07,17.491666666666667
1254,2022-06-08,16.291666666666668
1255,2022-06-09,16.0125
1256,2022-06-10,18.408333333333335
1257,2022-06-11,18.57916666666667
1258,2022-06-12,17.566666666666666
1259,2022-06-13,16.145833333333332
1260,2022-06-14,18.454166666666666
1261,2022-06-15,20.945833333333333
1262,2022-06-16,21.608333333333334
1263,2022-06-17,24.72083333333333
1264,2022-06-18,27.55
1265,2022-06-19,22.34166666666667
1266,2022-06-20,17.895833333333332
1267,2022-06-21,20.175
1268,2022-06-22,20.445833333333333
1269,2022-06-23,21.6125
1270,2022-06-24,20.2
1271,2022-06-25,16.7625
1272,2022-06-26,16.804166666666667
1273,2022-06-27,17.224999999999998
1274,2022-06-28,18.620833333333334
1275,2022-06-29,19.208333333333332
1276,2022-06-30,15.283333333333333
1277,2022-07-01,15.674999999999999
1278,2022-07-02,19.366666666666667
1279,2022-07-03,18.325
1280,2022-07-04,18.2
1281,2022-07-05,18.541666666666668
1282,2022-07-06,19.116666666666667
1283,2022-07-07,18.7625
1284,2022-07-08,18.775000000000002
1285,2022-07-09,21.7625
1286,2022-07-10,20.295833333333334
1287,2022-07-11,23.145833333333332
1288,2022-07-12,24.958333333333332
1289,2022-07-13,27.008333333333336
1290,2022-07-14,24.554166666666664
1291,2022-07-15,21.266666666666666
1292,2022-07-16,22.291666666666668
1293,2022-07-17,24.25
1294,2022-07-18,28.058333333333334
1295,2022-07-19,30.712500000000002
1296,2022-07-20,23.7
1297,2022-07-21,22.22083333333333
1298,2022-07-22,20.695833333333333
1299,2022-07-23,22.270833333333332
1300,2022-07-24,24.433333333333334
1301,2022-07-25,22.879166666666666
1302,2022-07-26,19.4875
1303,2022-07-27,19.954166666666666
1304,2022-07-28,20.575
1305,2022-07-29,21.6875
1306,2022-07-30,23.27916666666667
1307,2022-07-31,22.9875
1308,2022-08-01,22.066666666666666
1309,2022-08-02,23.825
1310,2022-08-03,26.983333333333334
1311,2022-08-04,23.8625
1312,2022-08-05,20.445833333333333
1313,2022-08-06,19.2375
1314,2022-08-07,20.616666666666667
1315,2022-08-08,22.05
1316,2022-08-09,23.754166666666666
1317,2022-08-10,26.075
1318,2022-08-11,26.316666666666666
1319,2022-08-12,26.754166666666666
1320,2022-08-13,26.666666666666668
1321,2022-08-14,24.454166666666666
1322,2022-08-15,22.666666666666668
1323,2022-08-16,22.520833333333332
1324,2022-08-17,21.266666666666666
1325,2022-08-18,20.983333333333334
1326,2022-08-19,19.833333333333332
1327,2022-08-20,18.775000000000002
1328,2022-08-21,20.55
1329,2022-08-22,20.729166666666668
1330,2022-08-23,23.266666666666666
1331,2022-08-24,25.71666666666667
1332,2022-08-25,23.245833333333334
1333,2022-08-26,21.2
1334,2022-08-27,20.287499999999998
1335,2022-08-28,20.233333333333334
1336,2022-08-29,22.441666666666666
1337,2022-08-30,21.566666666666666
1338,2022-08-31,21.808333333333334
1339,2022-09-01,22.270833333333332
1340,2022-09-02,19.912499999999998
1341,2022-09-03,19.883333333333333
1342,2022-09-04,21.133333333333333
1343,2022-09-05,22.8625
1344,2022-09-06,21.229166666666668
1345,2022-09-07,19.091666666666665
1346,2022-09-08,17.804166666666667
1347,2022-09-09,17.2625
1348,2022-09-10,17.345833333333335
1349,2022-09-11,17.175
1350,2022-09-12,20.7375
1351,2022-09-13,22.383333333333336
1352,2022-09-14,21.6375
1353,2022-09-15,16.566666666666666
1354,2022-09-16,13.875
1355,2022-09-17,12.291666666666666
1356,2022-09-18,12.533333333333333
1357,2022-09-19,12.791666666666666
1358,2022-09-20,12.237499999999999
1359,2022-09-21,13.5625
1360,2022-09-22,13.745833333333332
1361,2022-09-23,14.895833333333334
1362,2022-09-24,14.0625
1363,2022-09-25,14.299999999999999
1364,2022-09-26,12.379166666666668
1365,2022-09-27,12.35
1366,2022-09-28,12.575000000000001
1367,2022-09-29,10.9125
1368,2022-09-30,12.016666666666667
1369,2022-10-01,16.045833333333334
1370,2022-10-02,15.970833333333333
1371,2022-10-03,12.166666666666666
1372,2022-10-04,13.25
1373,2022-10-05,17.158333333333335
1374,2022-10-06,13.791666666666666
1375,2022-10-07,12.825000000000001
1376,2022-10-08,12.733333333333334
1377,2022-10-09,11.841666666666667
1378,2022-10-10,14.387500000000001
1379,2022-10-11,12.683333333333332
1380,2022-10-12,13.041666666666666
1381,2022-10-13,13.970833333333333
1382,2022-10-14,14.791666666666666
1383,2022-10-15,16.662499999999998
1384,2022-10-16,16.962500000000002
1385,2022-10-17,17.45
1386,2022-10-18,17.370833333333334
1387,2022-10-19,17.3875
1388,2022-10-20,18.3625
1389,2022-10-21,17.3
1390,2022-10-22,16.333333333333332
1391,2022-10-23,18.358333333333334
1392,2022-10-24,16.520833333333332
1393,2022-10-25,15.475
1394,2022-10-26,17.375
1395,2022-10-27,18.425
1396,2022-10-28,18.900000000000002
1397,2022-10-29,19.254166666666666
1398,2022-10-30,15.004166666666668
1399,2022-10-31,14.808333333333332
1400,2022-11-01,14.108333333333334
1401,2022-11-02,12.75
1402,2022-11-03,12.445833333333333
1403,2022-11-04,9.879166666666666
1404,2022-11-05,9.0625
1405,2022-11-06,10.887500000000001
1406,2022-11-07,13.329166666666666
1407,2022-11-08,14.279166666666667
1408,2022-11-09,12.583333333333334
1409,2022-11-10,9.799999999999999
1410,2022-11-11,10.066666666666666
1411,2022-11-12,10.75
1412,2022-11-13,9.491666666666667
1413,2022-11-14,10.137500000000001
1414,2022-11-15,11.0
1415,2022-11-16,11.116666666666667
1416,2022-11-17,11.525
1417,2022-11-18,8.895833333333334
1418,2022-11-19,7.2625
1419,2022-11-20,6.683333333333334
1420,2022-11-21,7.9624999999999995
1421,2022-11-22,7.666666666666667
1422,2022-11-23,8.070833333333333
1423,2022-11-24,9.916666666666666
1424,2022-11-25,9.008333333333333
1425,2022-11-26,5.6375
1426,2022-11-27,8.15
1427,2022-11-28,8.445833333333333
1428,2022-11-29,6.108333333333333
1429,2022-11-30,6.7625
1430,2022-12-01,6.095833333333334
1431,2022-12-02,4.529166666666667
1432,2022-12-03,3.1833333333333336
1433,2022-12-04,3.0583333333333336
1434,2022-12-05,2.495833333333333
1435,2022-12-06,3.4499999999999997
1436,2022-12-07,2.6458333333333335
1437,2022-12-08,2.65
1438,2022-12-09,1.3916666666666666
1439,2022-12-10,0.9624999999999999
1440,2022-12-11,-1.2249999999999999
1441,2022-12-12,-2.283333333333333
1442,2022-12-13,-1.8875
1443,2022-12-14,-0.7958333333333334
1444,2022-12-15,-0.9041666666666667
1445,2022-12-16,-1.0541666666666667
1446,2022-12-17,-3.5375
1447,2022-12-18,-0.3416666666666666
1448,2022-12-19,8.183333333333334
1449,2022-12-20,10.654166666666667
1450,2022-12-21,9.995833333333334
1451,2022-12-22,12.120833333333332
1452,2022-12-23,12.458333333333334
1453,2022-12-24,10.620833333333334
1454,2022-12-25,11.395833333333334
1455,2022-12-26,9.208333333333334
1456,2022-12-27,5.654166666666666
1457,2022-12-28,10.15
1458,2022-12-29,9.591666666666667
1459,2022-12-30,9.904166666666667
1460,2022-12-31,15.1
